,CUSTOMER_ID,GENDER,AVG_MONTHLY_TRANSACTIONS,DAILY_AVG_APP_DURATION,RESIDENTIAL,Bank_type,SUBSCRIPTION_STATUS
3463,4463,F,24000,9,Rural,Pvt,0
3464,4464,F,1210,9,Rural,Undertaking,1
3465,4465,M,96874,16,Urban,Pvt,0
3466,4466,M,900,52,Rural,Undertaking,1
3467,4467,F,96874,6,Urban,Pvt,1
3468,4468,F,153,8,Urban,Cooperative,0
3469,4469,F,2500,9,Rural,Gvt,1
3470,4470,M,1400,16,Rural,Pvt,0
3471,4471,M,42586,14,Rural,Pvt,1
3472,4472,F,24000,52,Urban,Cooperative,0
3473,4473,F,1100,3,Rural,Undertaking,1
3474,4474,M,1400,6,Urban,Pvt,1
3475,4475,F,520,14,Urban,Gvt,0
3476,4476,M,12670,20,Rural,Pvt,0
3477,4477,F,7220,12,Rural,Pvt,0
3478,4478,M,1210,1,Urban,Gvt,1
3479,4479,M,4579,6,Urban,Pvt,0
3480,4480,F,2500,9,Rural,Pvt,1
3481,4481,M,7459,6,Rural,Undertaking,1
3482,4482,F,10401,9,Rural,Undertaking,1
3483,4483,M,1750,14,Rural,Pvt,0
3484,4484,M,99153200,17,Urban,Cooperative,0
3485,4485,F,7210,7,Rural,Cooperative,1
3486,4486,M,1750,52,Urban,Gvt,1
3487,4487,M,2500,14,Rural,Undertaking,0
3488,4488,M,3254,4,Urban,Cooperative,0
3489,4489,M,1647,52,Urban,Cooperative,1
3490,4490,M,96874,8,Rural,Gvt,0
3491,4491,M,1400,6,Urban,Cooperative,0
3492,4492,F,400,7,Urban,Gvt,0
3493,4493,M,99153200,17,Rural,Cooperative,1
3494,4494,M,3340,12,Rural,Pvt,0
3495,4495,F,1550,9,Rural,Undertaking,1
3496,4496,F,12670,14,Urban,Gvt,0
3497,4497,F,1647,6,Rural,Cooperative,1
3498,4498,F,13340,7,Urban,Gvt,0
3499,4499,M,4579,7,Rural,Pvt,1
3500,4500,F,8596,6,Urban,Pvt,1
3501,4501,F,99153200,12,Rural,Cooperative,1
3502,4502,M,1487,8,Urban,Cooperative,0
3503,4503,F,13340,8,Rural,Undertaking,0
3504,4504,M,15250,3,Rural,Cooperative,1
3505,4505,M,24000,17,Rural,Gvt,0
3506,4506,F,7220,16,Urban,Pvt,1
3507,4507,F,1400,8,Rural,Cooperative,0
3508,4508,M,2500,52,Urban,Cooperative,0
3509,4509,F,4990,8,Rural,Gvt,1
3510,4510,F,42586,3,Rural,Gvt,1
3511,4511,M,1647,20,Urban,Pvt,0
3512,4512,M,850,4,Rural,Cooperative,0
3513,4513,F,520,16,Rural,Cooperative,0
3514,4514,F,2500,9,Rural,Cooperative,1
3515,4515,M,8596,16,Rural,Cooperative,1
3516,4516,F,42586,4,Rural,Cooperative,1
3517,4517,M,1487,14,Urban,Gvt,1
3518,4518,M,850,14,Rural,Gvt,0
3519,4519,M,24000,18,Urban,Cooperative,0
3520,4520,F,2500,20,Rural,Cooperative,1
3521,4521,M,958,17,Urban,Cooperative,1
3522,4522,M,854,16,Urban,Gvt,1
3523,4523,M,1290,20,Rural,Gvt,0
3524,4524,F,1647,3,Rural,Cooperative,0
3525,4525,F,52000,52,Urban,Pvt,0
3526,4526,F,1487,16,Urban,Gvt,0
3527,4527,F,4579,9,Rural,Gvt,1
3528,4528,M,4990,8,Rural,Undertaking,0
3529,4529,F,42586,18,Urban,Undertaking,1
3530,4530,M,577,52,Rural,Undertaking,0
3531,4531,F,1900,7,Urban,Pvt,0
3532,4532,M,1649,14,Rural,Pvt,0
3533,4533,M,850,4,Urban,Gvt,0
3534,4534,F,1100,18,Urban,Cooperative,0
3535,4535,F,1700,15,Urban,Undertaking,1
3536,4536,M,1700,8,Rural,Gvt,0
3537,4537,M,2500,7,Urban,Undertaking,1
3538,4538,M,6647,20,Urban,Gvt,1
3539,4539,F,1210,20,Rural,Undertaking,0
3540,4540,M,1750,20,Rural,Pvt,0
3541,4541,F,1550,9,Urban,Gvt,1
3542,4542,F,5289,9,Urban,Undertaking,0
3543,4543,M,15250,6,Urban,Cooperative,1
3544,4544,M,96874,8,Rural,Cooperative,0
3545,4545,M,22652,7,Urban,Undertaking,1
3546,4546,F,5289,6,Urban,Cooperative,0
3547,4547,M,24000,12,Urban,Undertaking,1
3548,4548,F,1550,8,Rural,Pvt,1
3549,4549,M,900,1,Urban,Pvt,0
3550,4550,F,4579,15,Rural,Gvt,1
3551,4551,F,7520,52,Rural,Gvt,1
3552,4552,M,1260,8,Urban,Pvt,0
3553,4553,M,577,12,Urban,Gvt,0
3554,4554,F,850,18,Urban,Pvt,0
3555,4555,M,1210,21,Urban,Gvt,1
3556,4556,F,7520,4,Rural,Cooperative,0
3557,4557,M,1550,21,Urban,Pvt,0
3558,4558,F,7520,1,Rural,Cooperative,0
3559,4559,M,1649,14,Rural,Gvt,0
3560,4560,M,4579,14,Rural,Gvt,0
3561,4561,F,3254,20,Rural,Undertaking,0
3562,4562,F,8596,18,Rural,Cooperative,1
3563,4563,F,5652,20,Urban,Gvt,1
3564,4564,M,96874,1,Rural,Gvt,0
3565,4565,F,700,8,Rural,Undertaking,0
3566,4566,M,1290,14,Urban,Cooperative,0
3567,4567,M,1649,9,Urban,Cooperative,1
3568,4568,F,52000,6,Rural,Cooperative,1
3569,4569,M,8596,7,Urban,Cooperative,0
3570,4570,M,4968,6,Rural,Gvt,0
3571,4571,F,415,18,Urban,Undertaking,1
3572,4572,F,854,17,Rural,Pvt,1
3573,4573,F,15250,16,Urban,Undertaking,1
3574,4574,F,1400,4,Urban,Cooperative,0
3575,4575,F,52000,8,Rural,Pvt,1
3576,4576,F,1210,21,Urban,Undertaking,0
3577,4577,M,3254,20,Rural,Gvt,0
3578,4578,F,7459,12,Rural,Cooperative,1
3579,4579,M,1400,16,Rural,Cooperative,0
3580,4580,M,577,20,Urban,Undertaking,1
3581,4581,F,3254,20,Urban,Gvt,1
3582,4582,M,13340,6,Urban,Gvt,1
3583,4583,M,5289,9,Urban,Undertaking,0
3584,4584,M,3254,6,Urban,Pvt,0
3585,4585,F,99153200,6,Rural,Gvt,1
3586,4586,M,958,21,Urban,Pvt,0
3587,4587,F,12670,3,Urban,Pvt,1
3588,4588,M,15250,52,Rural,Gvt,0
3589,4589,M,96874,8,Rural,Pvt,0
3590,4590,F,4579,12,Urban,Gvt,0
3591,4591,F,52000,4,Urban,Undertaking,0
3592,4592,M,4579,7,Urban,Cooperative,0
3593,4593,F,12670,16,Rural,Pvt,1
3594,4594,M,7220,7,Urban,Pvt,1
3595,4595,M,1400,9,Urban,Pvt,0
3596,4596,M,400,14,Rural,Gvt,0
3597,4597,F,52000,9,Rural,Cooperative,1
3598,4598,F,4579,18,Rural,Gvt,1
3599,4599,F,2500,9,Urban,Gvt,1
3600,4600,F,9420,7,Rural,Pvt,0
3601,4601,F,96874,14,Rural,Undertaking,0
3602,4602,M,8596,9,Rural,Cooperative,1
3603,4603,M,1550,1,Urban,Cooperative,1
3604,4604,M,42586,52,Urban,Gvt,0
3605,4605,F,24000,7,Rural,Cooperative,1
3606,4606,F,958,1,Rural,Pvt,0
3607,4607,F,1487,9,Rural,Undertaking,1
3608,4608,F,42586,3,Urban,Cooperative,0
3609,4609,F,24000,6,Rural,Cooperative,1
3610,4610,F,700,16,Urban,Pvt,1
3611,4611,M,900,8,Urban,Gvt,1
3612,4612,M,1260,3,Urban,Pvt,1
3613,4613,F,13340,16,Rural,Gvt,0
3614,4614,F,1100,7,Rural,Pvt,1
3615,4615,F,1100,12,Urban,Undertaking,1
3616,4616,F,6647,52,Rural,Cooperative,0
3617,4617,M,52000,3,Urban,Cooperative,1
3618,4618,F,7459,8,Rural,Pvt,0
3619,4619,F,22652,7,Urban,Undertaking,1
3620,4620,F,958,6,Rural,Cooperative,1
3621,4621,F,3254,52,Rural,Cooperative,1
3622,4622,M,153,7,Urban,Cooperative,1
3623,4623,M,7220,9,Rural,Pvt,0
3624,4624,M,1260,17,Rural,Cooperative,0
3625,4625,M,1647,21,Rural,Undertaking,0
3626,4626,M,520,7,Rural,Pvt,1
3627,4627,M,9420,7,Rural,Gvt,1
3628,4628,F,9420,18,Urban,Cooperative,1
3629,4629,M,10401,18,Rural,Pvt,1
3630,4630,M,52000,14,Rural,Cooperative,1
3631,4631,M,10401,1,Urban,Pvt,0
3632,4632,M,4968,9,Urban,Pvt,1
3633,4633,F,153,14,Urban,Cooperative,1
3634,4634,M,400,15,Rural,Gvt,0
3635,4635,M,96874,4,Rural,Cooperative,0
3636,4636,M,1260,14,Rural,Pvt,1
3637,4637,M,7459,14,Rural,Cooperative,1
3638,4638,F,15250,1,Urban,Cooperative,0
3639,4639,F,1210,6,Urban,Undertaking,1
3640,4640,F,12670,21,Rural,Pvt,0
3641,4641,F,1649,9,Urban,Gvt,0
3642,4642,F,24000,4,Rural,Cooperative,1
3643,4643,F,3254,18,Rural,Gvt,0
3644,4644,F,700,17,Urban,Gvt,1
3645,4645,F,900,20,Rural,Cooperative,1
3646,4646,M,3254,17,Urban,Gvt,0
3647,4647,M,2500,6,Urban,Pvt,1
3648,4648,F,520,12,Rural,Cooperative,0
3649,4649,F,577,21,Rural,Pvt,0
3650,4650,F,5652,20,Rural,Undertaking,0
3651,4651,M,10401,21,Urban,Cooperative,0
3652,4652,F,24000,3,Urban,Cooperative,1
3653,4653,M,1400,6,Urban,Gvt,1
3654,4654,F,900,4,Rural,Cooperative,0
3655,4655,F,1260,4,Urban,Undertaking,0
3656,4656,M,24000,16,Urban,Undertaking,0
3657,4657,M,4990,15,Rural,Cooperative,1
3658,4658,M,13340,8,Urban,Undertaking,0
3659,4659,M,8596,9,Urban,Cooperative,0
3660,4660,M,52000,9,Urban,Gvt,1
3661,4661,M,850,3,Rural,Pvt,0
3662,4662,F,99153200,52,Rural,Gvt,1
3663,4663,M,1487,14,Urban,Cooperative,0
3664,4664,M,13340,3,Urban,Pvt,0
3665,4665,M,1210,16,Urban,Gvt,1
3666,4666,M,9420,15,Urban,Cooperative,0
3667,4667,M,577,4,Urban,Cooperative,1
3668,4668,F,10401,17,Rural,Pvt,0
3669,4669,F,99153200,52,Urban,Pvt,0
3670,4670,M,153,16,Urban,Gvt,1
3671,4671,M,6647,6,Rural,Gvt,1
3672,4672,M,7520,7,Urban,Gvt,1
3673,4673,F,1290,4,Urban,Cooperative,0
3674,4674,F,3254,7,Rural,Gvt,0
3675,4675,M,3340,20,Rural,Pvt,0
3676,4676,M,1100,6,Urban,Gvt,1
3677,4677,M,10401,16,Rural,Undertaking,0
3678,4678,F,42586,16,Urban,Undertaking,1
3679,4679,M,8596,4,Urban,Undertaking,0
3680,4680,F,22652,18,Urban,Undertaking,1
3681,4681,F,4968,4,Urban,Cooperative,0
3682,4682,M,7459,1,Urban,Undertaking,1
3683,4683,M,900,6,Urban,Cooperative,0
3684,4684,F,15250,21,Urban,Pvt,1
3685,4685,F,7459,20,Urban,Cooperative,1
3686,4686,F,400,21,Urban,Gvt,0
3687,4687,M,7459,6,Urban,Cooperative,1
3688,4688,M,26000,12,Rural,Gvt,0
3689,4689,M,400,8,Rural,Pvt,0
3690,4690,F,9420,8,Rural,Cooperative,0
3691,4691,F,5289,15,Rural,Undertaking,1
3692,4692,M,1260,17,Rural,Gvt,0
3693,4693,F,1487,17,Urban,Gvt,1
3694,4694,F,5652,7,Urban,Undertaking,0
3695,4695,M,3254,21,Urban,Gvt,0
3696,4696,M,26000,21,Urban,Pvt,0
3697,4697,F,1400,6,Urban,Undertaking,0
3698,4698,M,1487,15,Urban,Pvt,0
3699,4699,M,1210,17,Urban,Pvt,1
3700,4700,M,5652,7,Rural,Cooperative,0
3701,4701,M,1700,14,Urban,Pvt,0
3702,4702,F,52000,7,Urban,Undertaking,0
3703,4703,M,1647,14,Urban,Pvt,1
3704,4704,F,850,21,Rural,Pvt,0
3705,4705,M,577,8,Urban,Undertaking,0
3706,4706,F,99153200,4,Urban,Pvt,1
3707,4707,F,7459,8,Rural,Pvt,0
3708,4708,M,1290,7,Rural,Undertaking,1
3709,4709,F,520,18,Urban,Cooperative,1
3710,4710,M,13340,6,Rural,Undertaking,0
3711,4711,M,1647,12,Rural,Gvt,1
3712,4712,F,4990,1,Urban,Pvt,1
3713,4713,F,415,1,Urban,Pvt,1
3714,4714,F,5289,16,Rural,Gvt,0
3715,4715,M,3340,14,Urban,Cooperative,0
3716,4716,F,15250,20,Urban,Gvt,0
3717,4717,M,52000,9,Rural,Gvt,0
3718,4718,F,1260,14,Urban,Pvt,0
3719,4719,M,4579,7,Rural,Gvt,1
3720,4720,M,4968,7,Rural,Cooperative,0
3721,4721,M,40920,6,Rural,Pvt,0
3722,4722,F,520,15,Urban,Gvt,0
3723,4723,F,7220,12,Urban,Cooperative,0
3724,4724,F,1550,52,Rural,Undertaking,0
3725,4725,M,24000,15,Urban,Undertaking,1
3726,4726,F,22652,9,Urban,Cooperative,1
3727,4727,M,7520,16,Rural,Pvt,1
3728,4728,M,1400,14,Urban,Cooperative,1
3729,4729,M,52000,6,Urban,Gvt,1
3730,4730,F,3340,1,Urban,Gvt,1
3731,4731,F,958,15,Urban,Undertaking,0
3732,4732,F,2500,7,Urban,Undertaking,1
3733,4733,M,7220,8,Rural,Undertaking,1
3734,4734,F,1649,6,Urban,Gvt,1
3735,4735,M,22652,18,Rural,Cooperative,0
3736,4736,M,1900,14,Urban,Gvt,1
3737,4737,M,850,6,Urban,Undertaking,1
3738,4738,M,4968,6,Rural,Gvt,1
3739,4739,F,2500,1,Rural,Pvt,0
3740,4740,F,9420,14,Urban,Pvt,0
3741,4741,F,520,7,Rural,Undertaking,1
3742,4742,F,7459,1,Urban,Undertaking,1
3743,4743,F,1100,1,Urban,Gvt,1
3744,4744,F,4579,21,Rural,Cooperative,0
3745,4745,M,854,21,Urban,Undertaking,0
3746,4746,F,1647,12,Rural,Gvt,0
3747,4747,M,22652,14,Urban,Gvt,0
3748,4748,M,96874,6,Urban,Gvt,0
3749,4749,M,1649,6,Urban,Undertaking,0
3750,4750,M,577,9,Rural,Cooperative,0
3751,4751,M,4968,7,Rural,Pvt,1
3752,4752,M,12670,17,Urban,Gvt,1
3753,4753,F,5289,9,Rural,Pvt,0
3754,4754,F,7520,18,Rural,Pvt,1
3755,4755,F,1487,14,Urban,Cooperative,0
3756,4756,M,900,14,Urban,Cooperative,0
3757,4757,F,1260,1,Rural,Cooperative,1
3758,4758,F,99153200,21,Rural,Gvt,1
3759,4759,M,900,4,Rural,Cooperative,1
3760,4760,F,153,4,Rural,Undertaking,0
3761,4761,M,1750,14,Urban,Cooperative,1
3762,4762,F,10401,8,Rural,Undertaking,1
3763,4763,M,42586,4,Urban,Undertaking,0
3764,4764,M,4990,4,Rural,Pvt,1
3765,4765,M,99153200,7,Urban,Cooperative,0
3766,4766,F,1900,6,Urban,Undertaking,0
3767,4767,M,7210,14,Urban,Undertaking,1
3768,4768,M,1100,14,Urban,Pvt,1
3769,4769,F,7459,6,Rural,Undertaking,0
3770,4770,M,12670,1,Rural,Undertaking,1
3771,4771,M,900,20,Rural,Cooperative,0
3772,4772,M,3254,17,Urban,Gvt,1
3773,4773,M,1649,7,Rural,Undertaking,1
3774,4774,F,22652,20,Rural,Gvt,1
3775,4775,M,1649,7,Rural,Cooperative,1
3776,4776,M,1700,1,Urban,Pvt,0
3777,4777,F,1400,8,Urban,Undertaking,0
3778,4778,M,1700,1,Urban,Cooperative,0
3779,4779,M,42586,52,Rural,Cooperative,0
3780,4780,F,24000,18,Urban,Gvt,1
3781,4781,M,12670,6,Rural,Pvt,1
3782,4782,F,26000,15,Rural,Cooperative,0
3783,4783,F,1100,4,Urban,Pvt,0
3784,4784,F,22652,3,Rural,Pvt,0
3785,4785,F,96874,15,Urban,Cooperative,1
3786,4786,M,7210,18,Urban,Undertaking,1
3787,4787,M,7210,16,Rural,Gvt,0
3788,4788,M,3254,14,Rural,Cooperative,1
3789,4789,M,1647,14,Rural,Undertaking,0
3790,4790,M,13340,7,Rural,Gvt,1
3791,4791,F,1487,16,Rural,Pvt,0
3792,4792,M,577,3,Urban,Pvt,0
3793,4793,M,3340,15,Urban,Undertaking,1
3794,4794,M,1260,9,Rural,Gvt,0
3795,4795,M,7520,15,Urban,Cooperative,1
3796,4796,M,415,6,Rural,Cooperative,0
3797,4797,F,577,7,Urban,Cooperative,1
3798,4798,M,1487,9,Rural,Pvt,0
3799,4799,M,1100,1,Rural,Gvt,1
3800,4800,M,7210,8,Urban,Gvt,0
3801,4801,M,24000,7,Rural,Pvt,0
3802,4802,F,6271,1,Rural,Pvt,0
3803,4803,M,4968,9,Urban,Pvt,1
3804,4804,F,6647,15,Urban,Gvt,0
3805,4805,F,4579,6,Urban,Undertaking,0
3806,4806,F,400,7,Urban,Undertaking,0
3807,4807,M,40920,7,Rural,Cooperative,0
3808,4808,M,1290,9,Rural,Cooperative,0
3809,4809,F,577,6,Rural,Pvt,0
3810,4810,F,4968,20,Urban,Cooperative,0
3811,4811,F,577,17,Rural,Pvt,1
3812,4812,F,1900,6,Rural,Cooperative,1
3813,4813,M,400,7,Rural,Gvt,1
3814,4814,M,1210,6,Rural,Undertaking,1
3815,4815,F,1210,17,Rural,Gvt,0
3816,4816,F,900,6,Rural,Cooperative,0
3817,4817,M,5289,18,Rural,Undertaking,1
3818,4818,M,520,7,Urban,Gvt,0
3819,4819,M,6271,15,Rural,Gvt,1
3820,4820,M,15250,16,Urban,Pvt,1
3821,4821,F,1647,52,Rural,Gvt,1
3822,4822,F,854,6,Urban,Pvt,1
3823,4823,F,1400,1,Rural,Pvt,1
3824,4824,M,9420,17,Rural,Cooperative,1
3825,4825,M,1260,6,Rural,Cooperative,1
3826,4826,F,9420,9,Rural,Gvt,1
3827,4827,F,1210,15,Rural,Gvt,0
3828,4828,M,7220,14,Urban,Pvt,1
3829,4829,M,6271,6,Rural,Gvt,0
3830,4830,F,5652,6,Urban,Undertaking,0
3831,4831,F,854,3,Urban,Gvt,0
3832,4832,M,3254,1,Rural,Gvt,1
3833,4833,M,10401,8,Urban,Gvt,0
3834,4834,M,415,52,Rural,Pvt,1
3835,4835,F,577,14,Urban,Gvt,0
3836,4836,F,10401,7,Rural,Cooperative,1
3837,4837,F,1100,14,Rural,Pvt,0
3838,4838,M,96874,4,Rural,Pvt,0
3839,4839,M,1260,15,Urban,Pvt,1
3840,4840,F,415,20,Rural,Gvt,1
3841,4841,M,4968,17,Rural,Pvt,0
3842,4842,F,6647,6,Rural,Cooperative,0
3843,4843,M,26000,15,Urban,Pvt,0
3844,4844,F,520,8,Urban,Undertaking,1
3845,4845,M,9420,16,Rural,Gvt,0
3846,4846,F,1100,52,Urban,Undertaking,1
3847,4847,M,700,18,Rural,Undertaking,0
3848,4848,F,6647,8,Rural,Cooperative,1
3849,4849,F,40920,4,Urban,Undertaking,0
3850,4850,F,1260,9,Urban,Gvt,0
3851,4851,M,10401,15,Urban,Cooperative,0
3852,4852,M,1210,8,Urban,Pvt,1
3853,4853,F,850,3,Urban,Undertaking,1
3854,4854,M,40920,14,Urban,Cooperative,1
3855,4855,F,12670,12,Rural,Gvt,0
3856,4856,M,1550,6,Urban,Pvt,0
3857,4857,F,15250,17,Urban,Cooperative,0
3858,4858,F,22652,7,Urban,Gvt,0
3859,4859,M,854,7,Urban,Pvt,1
3860,4860,M,6271,1,Urban,Pvt,0
3861,4861,F,9420,6,Urban,Undertaking,1
3862,4862,M,700,16,Rural,Gvt,0
3863,4863,M,153,16,Urban,Cooperative,0
3864,4864,M,400,14,Rural,Undertaking,0
3865,4865,F,400,9,Rural,Undertaking,1
3866,4866,M,4968,14,Urban,Undertaking,1
3867,4867,M,1100,4,Urban,Undertaking,0
3868,4868,M,24000,3,Urban,Undertaking,0
3869,4869,M,99153200,14,Rural,Gvt,0
3870,4870,M,13340,14,Rural,Pvt,0
3871,4871,M,854,4,Urban,Gvt,1
3872,4872,F,1290,52,Rural,Gvt,0
3873,4873,F,7459,21,Urban,Pvt,0
3874,4874,F,7520,7,Urban,Cooperative,0
3875,4875,M,958,7,Rural,Pvt,1
3876,4876,M,2500,6,Rural,Gvt,1
3877,4877,F,96874,20,Rural,Gvt,1
3878,4878,M,1649,15,Urban,Undertaking,0
3879,4879,F,5652,7,Urban,Undertaking,0
3880,4880,M,9420,7,Urban,Pvt,1
3881,4881,M,7220,3,Urban,Undertaking,1
3882,4882,M,577,21,Rural,Undertaking,1
3883,4883,M,1550,9,Rural,Gvt,1
3884,4884,F,52000,9,Rural,Gvt,0
3885,4885,F,13340,18,Rural,Gvt,1
3886,4886,F,520,16,Rural,Cooperative,1
3887,4887,M,850,14,Urban,Cooperative,0
3888,4888,M,5289,3,Rural,Gvt,0
3889,4889,M,6647,9,Urban,Cooperative,0
3890,4890,M,958,6,Urban,Undertaking,0
3891,4891,M,12670,21,Urban,Pvt,0
3892,4892,F,900,9,Rural,Pvt,0
3893,4893,F,22652,4,Urban,Undertaking,1
3894,4894,F,2500,1,Urban,Undertaking,1
3895,4895,M,7520,3,Rural,Undertaking,0
3896,4896,F,577,9,Rural,Gvt,1
3897,4897,M,3254,12,Urban,Gvt,0
3898,4898,M,2500,52,Urban,Cooperative,0
3899,4899,F,1290,14,Urban,Pvt,1
3900,4900,F,1210,8,Rural,Cooperative,0
3901,4901,M,7210,18,Urban,Gvt,0
3902,4902,M,7520,7,Urban,Undertaking,0
3903,4903,M,22652,14,Rural,Pvt,1
3904,4904,F,3254,18,Urban,Pvt,0
3905,4905,F,7210,6,Urban,Cooperative,0
3906,4906,F,52000,52,Urban,Cooperative,1
3907,4907,M,153,14,Urban,Undertaking,0
3908,4908,M,12670,7,Urban,Gvt,0
3909,4909,F,96874,7,Rural,Pvt,0
3910,4910,M,1290,52,Rural,Pvt,0
3911,4911,M,7210,9,Rural,Undertaking,0
3912,4912,M,4990,12,Urban,Undertaking,1
3913,4913,F,22652,3,Rural,Undertaking,0
3914,4914,M,4968,17,Urban,Cooperative,0
3915,4915,F,3254,15,Rural,Cooperative,0
3916,4916,F,42586,8,Urban,Cooperative,0
3917,4917,M,1550,7,Rural,Gvt,0
3918,4918,F,153,15,Urban,Gvt,0
3919,4919,F,700,14,Rural,Pvt,0
3920,4920,F,5652,8,Rural,Cooperative,0
3921,4921,M,4579,8,Rural,Gvt,1
3922,4922,M,153,9,Rural,Gvt,0
3923,4923,F,9420,52,Rural,Gvt,0
3924,4924,M,4968,8,Urban,Gvt,0
3925,4925,M,10401,15,Urban,Pvt,1
3926,4926,M,7210,7,Rural,Gvt,0
3927,4927,M,5652,21,Urban,Pvt,1
3928,4928,M,2500,21,Urban,Gvt,1
3929,4929,F,3254,9,Rural,Cooperative,1
3930,4930,M,1700,8,Urban,Undertaking,1
3931,4931,F,1647,16,Rural,Gvt,1
3932,4932,M,3340,7,Rural,Pvt,1
3933,4933,M,40920,9,Urban,Gvt,1
3934,4934,F,7210,21,Urban,Gvt,1
3935,4935,M,3340,14,Urban,Pvt,0
3936,4936,F,1400,7,Rural,Cooperative,1
3937,4937,M,1647,52,Rural,Cooperative,0
3938,4938,M,1550,8,Urban,Gvt,1
3939,4939,M,22652,1,Rural,Cooperative,0
3940,4940,F,1400,16,Rural,Gvt,0
3941,4941,M,4579,6,Rural,Pvt,0
3942,4942,M,3340,3,Rural,Pvt,0
3943,4943,F,1647,20,Urban,Pvt,1
3944,4944,M,52000,1,Rural,Gvt,1
3945,4945,M,5289,21,Urban,Gvt,1
3946,4946,M,415,9,Rural,Gvt,0
3947,4947,F,13340,1,Urban,Pvt,0
3948,4948,F,1100,3,Rural,Cooperative,1
3949,4949,M,3254,7,Rural,Cooperative,1
3950,4950,F,415,16,Rural,Undertaking,1
3951,4951,M,7520,4,Rural,Gvt,1
3952,4952,F,1750,1,Urban,Cooperative,1
3953,4953,F,7459,4,Urban,Undertaking,1
3954,4954,F,1700,9,Rural,Undertaking,0
3955,4955,F,52000,6,Urban,Undertaking,0
3956,4956,F,1900,8,Urban,Cooperative,0
3957,4957,M,10401,9,Rural,Undertaking,1
3958,4958,F,1210,20,Urban,Gvt,0
3959,4959,M,7459,21,Rural,Undertaking,1
3960,4960,M,4968,17,Urban,Pvt,1
3961,4961,M,2500,14,Rural,Cooperative,1
3962,4962,F,1900,9,Urban,Undertaking,1
3963,4963,M,850,52,Rural,Undertaking,1
3964,4964,F,8596,7,Rural,Gvt,1
3965,4965,M,96874,14,Urban,Pvt,1
3966,4966,F,13340,18,Rural,Pvt,1
3967,4967,M,153,21,Rural,Undertaking,0
3968,4968,F,1260,8,Rural,Pvt,1
3969,4969,M,1100,6,Rural,Pvt,0
3970,4970,M,854,7,Urban,Undertaking,1
3971,4971,F,415,21,Rural,Undertaking,1
3972,4972,M,577,4,Urban,Undertaking,1
3973,4973,F,7459,8,Rural,Pvt,1
3974,4974,F,15250,4,Urban,Cooperative,0
3975,4975,F,6647,7,Rural,Gvt,0
3976,4976,M,1550,9,Urban,Undertaking,1
3977,4977,M,850,9,Urban,Cooperative,1
3978,4978,F,1647,15,Urban,Undertaking,0
3979,4979,F,8596,18,Urban,Cooperative,0
3980,4980,M,1400,16,Urban,Cooperative,1
3981,4981,M,1260,18,Rural,Undertaking,1
3982,4982,M,400,20,Rural,Gvt,0
3983,4983,F,400,7,Rural,Cooperative,1
3984,4984,F,1900,4,Urban,Gvt,1
3985,4985,F,42586,8,Urban,Undertaking,0
3986,4986,M,22652,17,Rural,Gvt,0
3987,4987,F,99153200,52,Rural,Undertaking,1
3988,4988,F,8596,12,Urban,Undertaking,1
3989,4989,F,13340,14,Urban,Pvt,0
3990,4990,F,1487,17,Urban,Pvt,0
3991,4991,M,6647,15,Urban,Cooperative,1
3992,4992,M,24000,6,Urban,Pvt,0
3993,4993,M,2500,9,Rural,Gvt,0
3994,4994,F,1260,8,Urban,Gvt,0
3995,4995,F,6271,4,Urban,Undertaking,1
3996,4996,M,9420,15,Urban,Pvt,1
3997,4997,F,5652,7,Urban,Gvt,0
3998,4998,M,6647,14,Urban,Undertaking,0
3999,4999,F,99153200,17,Urban,Gvt,1
4000,5000,F,1550,16,Rural,Gvt,1
4001,5001,F,700,8,Rural,Pvt,1
4002,5002,M,52000,18,Rural,Gvt,1
4003,5003,M,1550,1,Urban,Gvt,1
4004,5004,M,2500,17,Rural,Undertaking,0
4005,5005,M,5289,18,Rural,Pvt,0
4006,5006,F,1550,1,Urban,Pvt,1
4007,5007,F,99153200,3,Urban,Pvt,0
4008,5008,F,1550,6,Rural,Undertaking,0
4009,5009,M,6647,1,Urban,Pvt,1
4010,5010,M,900,7,Rural,Pvt,0
4011,5011,F,6647,14,Rural,Pvt,1
4012,5012,F,99153200,21,Rural,Pvt,1
4013,5013,F,52000,6,Urban,Cooperative,1
4014,5014,M,8596,17,Urban,Undertaking,1
4015,5015,M,1400,52,Rural,Cooperative,0
4016,5016,M,99153200,17,Urban,Gvt,0
4017,5017,M,2500,20,Rural,Gvt,0
4018,5018,F,40920,6,Urban,Pvt,1
4019,5019,M,40920,14,Rural,Gvt,1
4020,5020,F,12670,8,Rural,Undertaking,1
4021,5021,M,415,7,Urban,Pvt,0
4022,5022,M,7459,9,Rural,Gvt,0
4023,5023,F,520,18,Rural,Undertaking,1
4024,5024,M,26000,1,Urban,Undertaking,0
4025,5025,M,26000,14,Urban,Pvt,0
4026,5026,M,1400,16,Urban,Gvt,0
4027,5027,M,13340,14,Rural,Pvt,0
4028,5028,F,400,18,Rural,Gvt,1
4029,5029,M,96874,7,Rural,Cooperative,0
4030,5030,F,577,14,Rural,Cooperative,1
4031,5031,F,7459,9,Rural,Undertaking,0
4032,5032,M,4579,14,Rural,Pvt,0
4033,5033,F,12670,9,Rural,Undertaking,0
4034,5034,F,1290,20,Urban,Pvt,1
